id,bedrooms,beds,minimum_nights_avg_ntm,maximum_nights_avg_ntm,reviews_per_month,host_total_listings_count,accommodates,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,number_of_reviews,number_of_reviews_ltm,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,latitude,longitude,review_scores_average,availability_30,availability_60,availability_90,availability_365,number_of_reviews_l30d,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,has_availability,instant_bookable,host_location_nearby,has_beach,license_reported,host_since,neighbourhood_cleansed,property_type,amenities,first_review,last_review,calculated_host_listings_count_shared_rooms,bathrooms_number,bathrooms_private,bathrooms_shared,calculated_host_has_shared_rooms,neighbourhood_group_cleansed_Araba,neighbourhood_group_cleansed_Bizkaia,neighbourhood_group_cleansed_Gipuzkoa,host_response_time_day,host_response_time_few_days,host_response_time_few_hours,host_response_time_hour,description_language_en,description_language_es,description_language_fr,description_language_other,room_type_home,room_type_room_hotel,room_type_room_private,room_type_room_shared,price
48707675,0.4938846749405049,0.933042961232947,0.5588621640398452,1587.201931251502,0.20313030173319643,-0.0,1.025667945326166,0.46400291721084336,80.02769290520901,0.4508252507036337,0.7575401348133471,469.29604968034,2000.8032199008317,1.0800021851653243,1.0899199596694749,1.0355593121954778,-0.0,0.6349010554403646,43.30034,-2.37557,4.571428571428571,23,53,80,337,0,0.9,1.0,0,1,1,1,1,0.0,1,1,500,Mutriku,23,"[""Elevator"", ""Long term stays allowed""]",315,283,0,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,4.31748811353631
48707700,0.4938846749405049,1.129818376655541,0.5588621640398452,1587.201931251502,0.46855661497629614,-0.0,1.025667945326166,0.46400291721084336,80.02769290520901,0.4508252507036337,0.7575401348133471,469.29604968034,2000.8032199008317,2.0134389627115024,2.048446480018322,1.0355593121954778,-0.0,0.6349010554403646,43.30172,-2.37401,4.591428571428572,23,52,79,336,0,0.9,1.0,0,1,1,1,1,0.0,1,1,500,Mutriku,23,"[""Elevator"", ""Long term stays allowed""]",333,194,0,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,4.31748811353631
48707732,0.4938846749405049,1.129818376655541,0.5588621640398452,1587.201931251502,0.4338742028531124,-0.0,1.025667945326166,0.46400291721084336,80.02769290520901,0.4508252507036337,0.7575401348133471,469.29604968034,2000.8032199008317,2.0134389627115024,2.048446480018322,1.0355593121954778,-0.0,0.6349010554403646,43.29969,-2.37608,4.797142857142857,24,54,82,337,0,0.9,1.0,0,1,1,1,1,0.0,1,1,500,Mutriku,23,"[""Elevator"", ""Long term stays allowed""]",369,228,0,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,4.31748811353631
48707795,0.4938846749405049,1.129818376655541,0.5588621640398452,1587.201931251502,0.29768051085918973,-0.0,1.025667945326166,0.46400291721084336,80.02769290520901,0.4508252507036337,0.7575401348133471,469.29604968034,2000.8032199008317,1.3567496222494813,1.3724728056671527,1.0355593121954778,-0.0,0.6349010554403646,43.30131,-2.37486,4.762857142857143,25,54,81,337,0,0.9,1.0,0,1,1,1,1,0.0,1,1,500,Mutriku,23,"[""Elevator"", ""Long term stays allowed""]",296,215,0,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,4.31748811353631
48708727,0.4938846749405049,0.6245833744606711,0.5184693815851412,5818.164429998718,0.8206266142303406,1.6992315363911754,1.4561324199074364,0.46400291721084336,173.57429190234828,0.4508252507036337,0.874692273691441,1351.274409823946,7673.160905063622,3.4388109306611114,3.543444493539904,1.0923139261558548,1.3112420706892025,-0.0,43.2678,-2.93289,4.5442857142857145,22,49,79,254,0,0.99,0.98,0,1,1,1,1,0.0,0,0,592,Bilbao,40,"[""Dishwasher"", ""Freezer"", ""Air conditioning"", ""Iron"", ""Toaster"", ""Long term stays allowed"", ""Shampoo"", ""Kitchen"", ""Dedicated workspace"", ""Heating"", ""Crib"", ""TV"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Essentials"", ""Shower gel"", ""Safe"", ""Refrigerator"", ""Dishes and silverware"", ""Hangers"", ""Fast wifi \u2013 125 Mbps"", ""Hair dryer"", ""Microwave"", ""Hot water kettle""]",433,114,0,1.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,5.236441962829949
48714409,0.6547448435485791,1.129818376655541,0.49519263724451645,6782.407195297464,0.3281891940516296,-0.0,1.4561324199074364,0.46400291721084336,173.57429190234828,0.4508252507036337,0.5449133840335133,1530.8735654819666,8992.701885609245,1.5697079706461952,1.590828683059937,0.7408094836742048,0.8178094217252667,-0.0,43.29654,-2.0125,4.75,8,38,68,343,0,1.0,0.73,1,1,0,1,1,0.0,1,0,457,Donostia-San_Sebastian,36,"[""Indoor fireplace"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Cooking basics"", ""Clothing storage"", ""Iron"", ""Bed linens"", ""Host greets you"", ""Long term stays allowed"", ""Outdoor dining area"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Bidet"", ""Crib"", ""Extra pillows and blankets"", ""Essentials"", ""Refrigerator"", ""Dishes and silverware"", ""Private entrance"", ""Free parking on premises"", ""Outdoor furniture"", ""Ethernet connection"", ""Washer"", ""40\"" HDTV"", ""Hangers"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Room-darkening shades""]",334,304,0,1.5,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,5.298317366548036
48727235,0.6547448435485791,1.2709584668200518,0.7374333818209302,6782.407195297464,0.44110637939647074,2.085698555804783,1.6031572224224366,0.5980472080693966,173.57429190234828,0.6283040521158435,0.874692273691441,1530.8735654819666,8992.701885609245,2.0134389627115024,2.048446480018322,1.259255872794727,1.6356305854103228,-0.0,43.3149,-1.9799,4.837142857142857,21,41,60,325,2,1.0,0.99,1,1,1,1,1,0.0,1,1,1901,Donostia-San_Sebastian,40,"[""Dishwasher"", ""Smart lock"", ""Drying rack for clothing"", ""Freezer"", ""Clothing storage: closet"", ""Iron"", ""Bed linens"", ""Toaster"", ""Patio or balcony"", ""Free dryer \u2013 In unit"", ""Long term stays allowed"", ""Coffee maker"", ""Portable fans"", ""Kitchen"", ""Wifi"", ""Heating"", ""Crib"", ""Elevator"", ""Essentials"", ""High chair"", ""HDTV"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Hot water kettle"", ""Dining table"", ""Washer"", ""Induction stove"", ""Dedicated workspace: table and desk"", ""Hangers"", ""Fire extinguisher"", ""Hot water"", ""Waterfront"", ""Hair dryer"", ""Microwave"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Wine glasses"", ""Oven"", ""Smoke alarm""]",362,89,0,2.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5.327876168789581
48727510,0.6547448435485791,1.129818376655541,0.6572856151660491,6782.407195297464,0.6404848537769388,1.8043183007093333,1.6031572224224366,0.5980472080693966,173.57429190234828,0.5738649145020945,0.7575401348133471,1530.8735654819666,8992.701885609245,2.6560828569296375,2.7176693625926225,1.2021225269884905,1.4920911530722725,0.5816004088197608,43.28672,-2.17335,4.96,26,56,86,318,0,1.0,0.97,1,1,1,1,0,0.0,1,0,2509,Zarautz,40,"[""Children\u2019s dinnerware"", ""Dishwasher"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Nespresso machine"", ""Freezer"", ""Cooking basics"", ""Clothing storage"", ""Iron"", ""Bed linens"", ""Toaster"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""TV"", ""Extra pillows and blankets"", ""Essentials"", ""High chair"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Dining table"", ""Washer"", ""Hangers"", ""Fire extinguisher"", ""Beachfront"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Body soap"", ""Wine glasses"", ""Cleaning products"", ""Paid parking off premises""]",371,193,0,2.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,5.3471075307174685
48731494,0.7340398964511711,1.2709584668200518,0.7180063392130737,6782.407195297464,0.5998425364805697,1.8043183007093333,1.72484579654448,0.5980472080693966,173.57429190234828,0.5738649145020945,1.0431952446872539,1530.8735654819666,8992.701885609245,2.711632358044004,2.775882690715815,1.2021225269884905,1.4920911530722725,0.5816004088197608,43.28515,-2.17548,4.982857142857143,19,47,75,318,1,1.0,0.97,1,1,1,1,0,0.0,1,1,2509,Zarautz,40,"[""Dishwasher"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Nespresso machine"", ""Freezer"", ""Cooking basics"", ""Clothing storage"", ""Iron"", ""Bed linens"", ""Toaster"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""TV"", ""Extra pillows and blankets"", ""Essentials"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Dining table"", ""Washer"", ""Stove"", ""Hangers"", ""Fire extinguisher"", ""Beachfront"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Body soap"", ""Wine glasses"", ""Cleaning products"", ""Paid parking off premises""]",440,96,0,2.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,5.298317366548036
48737595,0.7340398964511711,1.129818376655541,0.6676666654285461,6782.407195297464,0.8276928195423872,0.6008670000350488,1.6031572224224366,0.5980472080693966,80.02769290520901,0.4508252507036337,0.874692273691441,1530.8735654819666,8992.701885609245,3.4845658064956,3.5920878573917427,0.5368565201504831,0.5732217703133562,-0.0,43.31507,-1.98678,4.991428571428571,11,18,29,49,1,1.0,1.0,1,1,1,1,1,1.0,1,1,1151,Donostia-San_Sebastian,46,"[""Dishwasher"", ""Laundromat nearby"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Nespresso machine"", ""Freezer"", ""Pocket wifi"", ""Cooking basics"", ""Central heating"", ""Iron"", ""Bed linens"", ""Toaster"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Portable fans"", ""Kitchen"", ""Wifi"", ""Crib"", ""55\"" HDTV with Netflix"", ""Elevator"", ""Paid parking garage off premises"", ""Essentials"", ""High chair"", ""Shower gel"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Dedicated workspace: desk"", ""Dining table"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Stove"", ""Hangers"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Room-darkening shades"", ""Wine glasses"", ""Cleaning products"", ""Oven"", ""Hot water kettle""]",440,100,0,2.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,5.123963979403259
48768149,0.4938846749405049,0.933042961232947,0.7374333818209302,6782.407195297464,0.4446649142875511,0.6008670000350488,1.2715106265651013,0.6594470503603124,173.57429190234828,0.6283040521158435,0.874692273691441,1530.8735654819666,8992.701885609245,2.123622441957406,2.1626384178275893,0.5368565201504831,0.5732217703133562,-0.0,43.34388,-3.01077,4.895714285714285,3,11,11,36,0,1.0,0.94,1,1,1,1,0,0.0,1,0,454,Getxo,38,"[""Smart lock"", ""Drying rack for clothing"", ""Freezer"", ""Pocket wifi"", ""Cooking basics"", ""Clothing storage"", ""Pour-over coffee"", ""Iron"", ""Bed linens"", ""Toaster"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Keurig coffee machine"", ""Luggage dropoff allowed"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""TV"", ""Beach essentials"", ""Extra pillows and blankets"", ""Essentials"", ""High chair"", ""Shower gel"", ""Free washer"", ""Free street parking"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Private entrance"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Dining table"", ""Outdoor furniture"", ""Hangers"", ""Private fenced garden or backyard"", ""Fire extinguisher"", ""Beachfront"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Breakfast"", ""Body soap"", ""Room-darkening shades"", ""Wine glasses"", ""Cleaning products"", ""Smoke alarm""]",397,276,0,1.5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,4.499809670330265
48784005,0.4938846749405049,1.129818376655541,0.8167268137281813,6782.407195297464,0.5847363367233496,-0.0,1.025667945326166,0.7159082691560139,173.57429190234828,0.6767417383879183,1.0033729334776098,1530.8735654819666,8992.701885609245,2.6560828569296375,2.7176693625926225,0.5368565201504831,0.5732217703133562,-0.0,43.42886,-2.80719,4.751428571428571,12,36,59,133,0,1.0,0.83,0,1,0,1,0,0.0,1,0,2541,Bakio,40,"[""Dishwasher"", ""Drying rack for clothing"", ""Freezer"", ""Cooking basics"", ""Clothing storage"", ""Bed linens"", ""Long term stays allowed"", ""Shampoo"", ""Kitchen"", ""Heating"", ""TV"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel"", ""Outdoor shower"", ""Refrigerator"", ""Dishes and silverware"", ""Dining table"", ""Washer"", ""Hangers"", ""Beachfront"", ""Hot water"", ""Waterfront"", ""Microwave"", ""Body soap"", ""Room-darkening shades"", ""Cleaning products"", ""Oven""]",438,247,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,3.9889840465642745
48802163,0.6547448435485791,0.933042961232947,0.6676666654285461,6782.407195297464,0.6626471301444725,1.565986971335714,1.4561324199074364,0.5980472080693966,173.57429190234828,0.4508252507036337,0.9501564745392905,1530.8735654819666,8992.701885609245,2.9044328692267505,2.9783881209880287,1.0923139261558548,1.3112420706892025,-0.0,43.32376,-1.97423,4.864285714285714,18,45,67,216,2,1.0,1.0,1,1,1,1,1,0.0,1,1,3656,Donostia-San_Sebastian,40,"[""Dishwasher"", ""Laundromat nearby"", ""Nespresso machine"", ""Freezer"", ""Clothing storage: closet"", ""Cooking basics"", ""Central heating"", ""Iron"", ""Air conditioning"", ""Bed linens"", ""Host greets you"", ""Patio or balcony"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Kitchen"", ""Wifi"", ""Stainless steel oven"", ""TV"", ""Dedicated workspace: table and office chair"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel"", ""Mini fridge"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Dining table"", ""Hangers"", ""Fire extinguisher"", ""Hot water"", ""Waterfront"", ""Hair dryer"", ""Microwave"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Body soap"", ""Room-darkening shades"", ""Wine glasses"", ""Cleaning products"", ""Smoke alarm""]",438,81,0,1.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,4.787491742782046
48806609,0.6547448435485791,1.2709584668200518,0.6572856151660491,6782.407195297464,0.4446649142875511,-0.0,1.6031572224224366,0.5980472080693966,173.57429190234828,0.5738649145020945,0.7575401348133471,1530.8735654819666,8992.701885609245,2.123622441957406,2.1626384178275893,0.5368565201504831,0.5732217703133562,-0.0,43.27367,-2.97304,4.644285714285714,0,16,46,128,0,1.0,0.75,0,1,0,1,0,0.0,0,0,452,Bilbao,40,"[""Dishwasher"", ""Drying rack for clothing"", ""Freezer"", ""Pocket wifi"", ""Cooking basics"", ""Clothing storage"", ""Iron"", ""Bed linens"", ""Toaster"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Elevator"", ""TV"", ""Free washer \u2013 In unit"", ""Essentials"", ""Shower gel"", ""Free street parking"", ""Refrigerator"", ""Dishes and silverware"", ""Dining table"", ""Stove"", ""Hangers"", ""Radiant heating"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Breakfast"", ""Body soap"", ""Room-darkening shades"", ""Wine glasses"", ""Cleaning products"", ""Oven""]",397,167,0,1.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,4.564348191467836
48840153,0.7340398964511711,1.2709584668200518,0.7374333818209302,38.770353962494376,0.20313030173319643,1.0491805907269844,1.4561324199074364,0.6594470503603124,10.19196563717989,0.6283040521158435,0.874692273691441,22.379087719687494,43.07800206978519,1.0800021851653243,1.0899199596694749,0.7408094836742048,0.8178094217252667,-0.0,43.4053,-2.94541,4.357142857142857,0,0,0,36,0,1.0,1.0,0,1,1,1,0,0.0,1,0,1941,Plentzia,40,"[""Private hot tub"", ""Dryer"", ""Coffee maker"", ""Microwave"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Heating"", ""Cooking basics"", ""TV"", ""Washer"", ""Outdoor furniture"", ""Hangers"", ""Essentials"", ""Oven"", ""Smoke alarm""]",314,248,0,1.5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,4.859812404361672
48842497,0.4938846749405049,0.6245833744606711,0.5184693815851412,5818.164429998718,1.0390383406126447,1.6992315363911754,1.4561324199074364,0.46400291721084336,173.57429190234828,0.4508252507036337,0.874692273691441,1351.274409823946,7673.160905063622,4.603769032607918,4.795202270481838,1.0923139261558548,1.3112420706892025,-0.0,43.26772,-2.93286,4.751428571428572,18,46,76,251,3,0.99,0.98,0,1,1,1,1,0.0,0,0,592,Bilbao,40,"[""Dishwasher"", ""Freezer"", ""Air conditioning"", ""Bed linens"", ""Toaster"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Kitchen"", ""Dedicated workspace"", ""Heating"", ""Crib"", ""TV"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Essentials"", ""Shower gel"", ""Fast wifi \u2013 140 Mbps"", ""Safe"", ""Refrigerator"", ""Dishes and silverware"", ""Dining table"", ""Hangers"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Body soap"", ""Hot water kettle""]",432,94,0,1.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,5.056245805348308
48896204,0.6547448435485791,1.129818376655541,0.6950922622716639,6782.407195297464,0.6930756154905334,-0.0,1.025667945326166,0.46400291721084336,173.57429190234828,0.4508252507036337,1.0033729334776098,1530.8735654819666,8992.701885609245,2.9870459167492633,3.065379167189089,0.5368565201504831,0.5732217703133562,-0.0,43.35066,-2.65267,4.965714285714285,25,51,81,141,4,1.0,1.0,1,1,0,1,1,0.0,1,0,447,Gautegiz Arteaga,40,"[""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Free street parking"", ""Kitchen"", ""First aid kit"", ""Dishes and silverware"", ""Wifi"", ""Heating"", ""Free parking on premises"", ""Elevator"", ""TV"", ""Washer"", ""Hangers"", ""Essentials""]",432,85,0,1.5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,4.553876891600541
48931108,0.7340398964511711,1.379336033340674,0.7685795508422452,1115.9313557796218,0.5115684238887115,1.0491805907269844,1.72484579654448,0.6940049682186444,8.222460008072963,0.5738649145020945,1.0033729334776098,16.579980603288625,8992.701885609245,2.0134389627115024,2.048446480018322,0.7408094836742048,0.8178094217252667,-0.0,43.2861,-2.166,4.735714285714286,28,58,88,243,1,1.0,1.0,0,1,1,1,1,0.0,1,1,2566,Zarautz,40,"[""Dishwasher"", ""Drying rack for clothing"", ""Nespresso machine"", ""Freezer"", ""Clothing storage: closet"", ""Cooking basics"", ""Iron"", ""Bed linens"", ""Host greets you"", ""Toaster"", ""Patio or balcony"", ""Coffee maker"", ""Bathtub"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Crib"", ""Elevator"", ""TV"", ""Paid street parking off premises"", ""Essentials"", ""Refrigerator"", ""Dishes and silverware"", ""Dining table"", ""Washer"", ""Stove"", ""Hangers"", ""Private hot tub"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Room-darkening shades"", ""Wine glasses"", ""Cleaning products"", ""Oven"", ""Hot water kettle""]",295,102,0,2.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5.214935757608986
48968721,0.4938846749405049,0.6245833744606711,0.49519263724451645,27.054871873218705,0.23499488541894334,-0.0,1.025667945326166,0.46400291721084336,8.222460008072963,0.4508252507036337,0.7575401348133471,16.579980603288625,29.71880554357934,1.0800021851653243,1.0899199596694749,0.9708123445210245,-0.0,0.6191962255717933,43.26859,-2.90855,4.5,10,10,10,10,0,1.0,1.0,0,1,1,1,1,0.0,0,1,2079,Bilbao,28,"[""Hot water"", ""Shampoo"", ""Carbon monoxide alarm"", ""Security cameras on property"", ""Wifi"", ""Heating"", ""Body soap"", ""TV"", ""Lock on bedroom door"", ""Air conditioning"", ""Keypad"", ""Bed linens"", ""Smoke alarm""]",275,271,0,1.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,4.290459441148391
48970404,0.4938846749405049,1.2709584668200518,0.49519263724451645,6782.407195297464,0.12394870326674405,-0.0,1.4561324199074364,0.46400291721084336,173.57429190234828,0.4508252507036337,0.5449133840335133,1530.8735654819666,8992.701885609245,0.6857078621762699,0.6896802408670537,0.9708123445210245,-0.0,0.6191962255717933,43.26848,-2.90884,4.714285714285714,5,5,5,5,0,1.0,1.0,0,1,1,1,1,0.0,0,0,2079,Bilbao,28,"[""Hot water"", ""Shampoo"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Wifi"", ""Heating"", ""Body soap"", ""TV"", ""Lock on bedroom door"", ""Air conditioning"", ""Keypad"", ""Bed linens"", ""Smoke alarm""]",293,293,0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,6.340359303727752
48973625,0.4938846749405049,0.933042961232947,0.8167268137281813,262.182408726377,0.14691252973962493,-0.0,1.2715106265651013,0.7159082691560139,30.15080788973108,0.6767417383879183,1.0033729334776098,107.97698015579634,310.5651694005516,0.6857078621762699,0.6896802408670537,0.7408094836742048,0.5732217703133562,0.4301779447720716,43.32842,-1.96922,4.857142857142857,0,0,0,0,0,1.0,0.71,0,1,1,1,0,1.0,1,0,3117,Donostia-San_Sebastian,40,"[""Beachfront"", ""Long term stays allowed"", ""Shampoo"", ""Kitchen"", ""Dishes and silverware"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""TV"", ""Washer"", ""Iron"", ""Hangers"", ""Essentials""]",256,256,0,1.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5.0106352940962555
48992413,0.6547448435485791,0.933042961232947,0.6572856151660491,6782.407195297464,0.5283030906147049,-0.0,1.4561324199074364,0.5980472080693966,173.57429190234828,0.5738649145020945,0.7575401348133471,1530.8735654819666,8992.701885609245,2.123622441957406,2.1626384178275893,0.5368565201504831,-0.0,0.4301779447720716,43.26326,-2.937063,4.964285714285714,5,35,63,326,0,1.0,1.0,0,1,0,1,0,0.0,0,1,442,Bilbao,9,"[""Dishwasher"", ""Drying rack for clothing"", ""Nespresso machine"", ""Freezer"", ""Clothing storage: closet"", ""Cooking basics"", ""Iron"", ""Bed linens"", ""Host greets you"", ""Toaster"", ""Long term stays allowed"", ""Coffee maker"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Bidet"", ""TV"", ""Essentials"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Dining table"", ""Washer"", ""Stove"", ""Hangers"", ""Fire extinguisher"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Body soap"", ""Room-darkening shades"", ""Wine glasses"", ""Cleaning products"", ""Oven""]",312,166,0,2.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,5.298317366548036
49007188,0.4938846749405049,0.6245833744606711,0.6865130893457017,6782.407195297464,0.11604293073275389,-0.0,1.4561324199074364,0.5980472080693966,173.57429190234828,0.5738649145020945,0.874692273691441,1530.8735654819666,8992.701885609245,0.6857078621762699,0.6896802408670537,0.5368565201504831,0.5732217703133562,-0.0,43.28085,-2.00582,4.571428571428571,28,56,84,312,0,0.67,1.0,0,0,0,1,0,0.0,1,1,441,Donostia-San_Sebastian,46,"[""Hot water"", ""Shampoo"", ""Long term stays allowed"", ""Hair dryer"", ""Kitchen"", ""Free parking on premises"", ""Wifi"", ""Body soap"", ""Cooking basics"", ""TV"", ""Washer"", ""Bed linens"", ""Smoke alarm""]",310,310,0,2.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,4.990432586778736
49020614,0.4938846749405049,0.6245833744606711,0.49519263724451645,6782.407195297464,0.5757061814357213,-0.0,0.6636186465656444,0.46400291721084336,173.57429190234828,0.4508252507036337,0.5449133840335133,1530.8735654819666,8992.701885609245,2.221842501321765,2.264621688078161,0.5368565201504831,-0.0,0.4301779447720716,42.85116,-2.6759,4.587142857142857,29,59,86,358,1,1.0,1.0,0,1,1,1,1,1.0,0,0,942,Vitoria-Gasteiz,15,"[""Long term stays allowed"", ""Coffee maker"", ""Hair dryer"", ""Free street parking"", ""Kitchen"", ""Carbon monoxide alarm"", ""First aid kit"", ""Dishes and silverware"", ""Wifi"", ""Heating"", ""Private entrance"", ""Free parking on premises"", ""Cooking basics"", ""Washer"", ""Hangers"", ""Essentials"", ""Lockbox""]",301,98,0,1.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3.5553480614894135
49026607,0.6547448435485791,1.129818376655541,0.7958824214317582,6782.407195297464,0.5310028725389642,-0.0,1.4561324199074364,0.7159082691560139,173.57429190234828,0.4508252507036337,1.0033729334776098,1530.8735654819666,8992.701885609245,2.3910471150955543,2.4407319150773645,0.5368565201504831,0.5732217703133562,-0.0,43.362164,-2.496209,4.935714285714285,3,4,12,206,0,1.0,1.0,1,1,0,1,1,0.0,1,1,1058,Mendexa,40,"[""Dishwasher"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Freezer"", ""Cooking basics"", ""Iron"", ""Bed linens"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Baby safety gates"", ""Clothing storage: dresser and closet"", ""Kitchen"", ""Heating"", ""Crib"", ""Stainless steel oven"", ""TV"", ""Extra pillows and blankets"", ""Lockbox"", ""Essentials"", ""Board games"", ""Shower gel"", ""Free street parking"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Private entrance"", ""Free parking on premises"", ""Dining table"", ""Outdoor furniture"", ""Washer"", ""Stove"", ""Hangers"", ""Beachfront"", ""Hot water"", ""Children\u2019s books and toys"", ""Waterfront"", ""Hair dryer"", ""Microwave"", ""Body soap"", ""Room-darkening shades"", ""Window guards"", ""Wine glasses"", ""Cleaning products""]",398,187,0,1.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,4.605170185988092
