id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2757186,Piso en el barrio del Antiguo,14104885,Pedro José,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31287,-2.00122,Entire home/apt,115,4,20,2021-07-31,0.21,1,10,4,
2766302,Tu Habitación en Lekeitio.,13453535,Juan,Vizcaya,Lekeitio,43.36294,-2.50904,Private room,65,2,18,2018-07-18,0.19,2,365,0,
2787172,MIRADOR,6598471,People Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30994,-1.98046,Entire home/apt,223,3,33,2021-09-30,0.35,18,290,4,ESS01458
2792976,Casa de Ereño en Urdaibai Bizkaia E-BI- 235 WIFI,14285385,Jaime,Vizcaya,EreÃ±o,43.35653,-2.6234,Entire home/apt,80,2,113,2022-03-13,1.19,1,294,14,E-BI- 235
2799378,COTTAGE ( HOTEL  ),14157336,Rosa Maria,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.26865,-2.03454,Private room,79,2,19,2021-06-13,0.20,6,293,1,
2834468,Apartamento con jardín,14499942,Regina,Vizcaya,Gorliz,43.39905,-2.93948,Entire home/apt,100,2,34,2021-08-20,0.95,1,145,6,LBI00393
2836738,Centro - Playa CONCHA -Wifi,12738550,Carlos,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31714,-1.98584,Entire home/apt,85,31,51,2019-07-13,0.57,1,0,0,
2869272,"Apartamento en Getxo
E BI 0055",4737687,Marta,Vizcaya,Getxo,43.36023,-3.01521,Entire home/apt,95,3,76,2021-08-05,0.80,1,78,5,E BI 0055
2878251,WaterFront Apartment,14711314,AZEN Inmobiliaria,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31546,-1.98606,Entire home/apt,190,4,27,2021-10-12,0.29,1,0,5,154
2896455,"Auto check in, metro Bilbao, full equiped, WIFI",14802750,Irati,Vizcaya,Portugalete,43.31975,-3.01832,Entire home/apt,87,2,71,2021-08-09,0.74,1,35,5,
2900348,Hotel rural Kaia la tranquilidad de la costa,14823700,Bittor,Vizcaya,Zierbena,43.35046,-3.08157,Private room,71,1,12,2022-03-27,0.61,3,55,9,
2904588,MAGNIFICENT VILLA BEACHFRONT WIFI SAN SEBASTIAN,14840030,Miguel Angel,GuipÃºzcoa,Getaria,43.3005,-2.2017,Entire home/apt,650,3,46,2021-10-12,0.55,1,228,5,
2911678,Two bedrooms terrace · Two bedrooms terrace · Two bedrooms terrace · Apartamento 2 dormitorios 6 adultos,13772157,Irenaz Resort,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.29048,-1.99104,Entire home/apt,187,2,3,2017-10-30,0.04,4,350,0,""
2968846,habitación en casa individual con desayuno,15147808,Isabel,Ãlava,Vitoria-Gasteiz,42.84084,-2.58364,Private room,48,1,82,2021-12-05,0.87,3,322,10,LVI 1004
2968885,4habitaciones en casa individual con desayuno,15147808,Isabel,Ãlava,Vitoria-Gasteiz,42.84002,-2.58505,Private room,56,1,96,2021-12-06,1.02,3,328,4,LVI 1004
3007600,PISO AMPLIO BILBAO+GARAJE/WIFI-INTERNET-T.V./BAJO.,4743615,Asunción,Vizcaya,Bilbao,43.28304,-2.96223,Entire home/apt,113,2,112,2022-03-03,1.20,5,338,12,E-BI-0133
3050685,Piso independiente de 3 habitaciones .Casco Viejo,15531075,Asuncion,Vizcaya,Bilbao,43.25593,-2.92148,Private room,103,2,378,2022-02-21,4.11,2,234,16,00051
3066401,Apartamento 5 habitaciones cerca de la playa,15605371,Gari,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3141,-2.00359,Entire home/apt,245,4,16,2021-08-31,0.17,1,109,2,ESS00645
3126870,Apto con valor cultural a 10' de la playa céntrico,15882639,Antigua,Vizcaya,Ondarroa,43.32385,-2.42257,Entire home/apt,96,7,4,2021-12-08,0.45,1,273,4,E-BI-730
3142775,Apartamento en Bakio Wifi,15956778,Ana,Vizcaya,Bakio,43.42043,-2.81432,Entire home/apt,90,2,118,2021-10-12,1.25,1,195,7,E-BI-143
3147602,"Puerto de Bermeo
Apto/2 hab.+salon",15980209,Jon Andoni,Vizcaya,Bermeo,43.41953,-2.72128,Entire home/apt,73,1,276,2021-12-07,2.90,1,142,8,Apartamento turístico registrado en el Gobierno vasco
3152846,"Bahia II | La concha, WiFi",15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32109,-1.98297,Entire home/apt,277,3,15,2021-09-26,0.19,76,255,1,ESS 00 709
3159510,"Dream | Old Quarter, WiFi",15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32525,-1.9854,Entire home/apt,228,3,69,2021-11-11,0.87,76,190,4,ESS 00 860
3169268,The Old Town treasure,14524985,Estefania & Iñigo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32472,-1.9853,Entire home/apt,87,32,128,2020-01-05,1.36,1,333,0,ESS-00021
3202524,MIRU ROOM  -free private parking and wifi,16228557,Lourdes,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32436,-1.96391,Private room,54,1,427,2022-03-06,4.55,2,201,47,MIRU b&b - Registro de Turismo Gobierno Vasco -HSS00838
3206758,Balea 2 | Local Rentss,13367653,Local Rentss,GuipÃºzcoa,Orio,43.28675,-2.1271,Entire home/apt,184,2,13,2020-08-03,0.14,9,180,0,ESS01958
3222611,"Niza | La Concha, WiFi",15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31945,-1.98041,Entire home/apt,197,3,115,2022-01-31,1.40,76,186,14,ESS 00 796
3235865,Leonardo | Central. WiFi,15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31721,-1.98508,Entire home/apt,275,3,96,2021-11-06,1.15,76,234,2,ESS 00 784
3239025,Piso entero 2habitaciones 2baños. Parking libre.,2907063,Josefran,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31855,-1.95941,Entire home/apt,100,4,82,2021-09-26,0.87,2,57,20,ES00114
3243643,Double room in a peacefull house (1-2 persons)M,4435981,Maite,GuipÃºzcoa,Urnieta,43.24752,-1.99537,Private room,45,4,11,2019-07-14,0.12,2,181,0,
3244266,"Urbieta | Central, WiFi",15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31459,-1.98054,Entire home/apt,169,3,1,2021-09-06,0.14,76,0,1,ESS 00 839
3245758,"Vaumm | Central, WiFi",15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31893,-1.97966,Entire home/apt,180,3,30,2021-09-11,0.46,76,247,4,ESS 00 840
3251660,Paz en la montaña  del gran Bilbao. suit 7,16448326,Carlos,Vizcaya,Alonsotegi,43.22491,-2.96457,Private room,75,1,78,2022-03-01,1.30,2,357,15,K-BI-00068
3251911,"Prim | Central, WiFi",15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31398,-1.97944,Entire home/apt,178,3,26,2022-01-04,0.33,76,241,7,ESS 00 824
3261561,Parte Vieja Donostia- Dos playas,16394970,Jesus Maria,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32268,-1.98192,Entire home/apt,180,2,180,2022-03-27,1.91,2,305,17,
3285824,"Beautiful 1 bedroom apart, 2 pax",7195786,Marta,Vizcaya,Bilbao,43.25718,-2.92754,Entire home/apt,90,2,102,2021-12-06,1.08,1,169,8,
3323965,Apartamento en Casco Viejo nuevo,16781355,Alberto,Vizcaya,Bilbao,43.25888,-2.92407,Entire home/apt,66,3,48,2017-10-01,0.51,6,241,0,
3339054,ATICO FRENTE AL MAR Y TERRAZA.,16855092,Maria Y David,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32787,-1.97041,Entire home/apt,130,14,5,2018-08-05,0.05,1,89,0,ESS00381
3366446,Walk to Concha Beach,15548174,Asun,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32344,-1.98533,Entire home/apt,143,7,4,2016-08-06,0.04,1,0,0,
3374518,"Avenida II | Center, WiFi",15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32076,-1.98111,Entire home/apt,275,3,38,2021-12-08,0.41,76,230,4,ESS 00 708
3384406,"Azkorri Beach House (Getxo, Bilbao)",17072567,Alfredo,Vizcaya,Getxo,43.37425,-3.01449,Entire home/apt,522,3,28,2022-02-21,0.30,1,61,2,EBI263
3423003,habitación 3 en casa individual con desayuno,15147808,Isabel,Ãlava,Vitoria-Gasteiz,42.83975,-2.58552,Private room,47,1,52,2021-11-01,0.64,3,323,14,LVi 1004
3431052,Nice quiet space in Casco Viejo,7593733,Dagmara Helena,Vizcaya,Bilbao,43.25438,-2.92219,Private room,29,1,738,2020-09-02,7.84,2,181,0,
3448220,Lovely flat with wifi in Abando,17306997,Virginia,Vizcaya,Bilbao,43.26066,-2.92967,Entire home/apt,78,2,143,2021-10-12,1.52,1,0,2,LBI00432
3448863,Casa A Compartir En Zona Tranquila,17382008,Beñat,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.28724,-1.99865,Private room,380,30,0,,,1,365,0,
3454871,BILBAO-Casco Viejo,7880662,Luis Manuel,Vizcaya,Bilbao,43.25717,-2.92373,Entire home/apt,84,2,480,2022-03-28,5.10,1,198,68,EBI00003
3462095,2 bedroom flat in the city centre,5194511,Jon,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32097,-1.98144,Entire home/apt,76,29,65,2021-08-31,0.79,1,175,2,
3545616,Fully equipped apartment in Deusto,17799103,Javier,Vizcaya,Bilbao,43.27272,-2.94699,Entire home/apt,73,2,253,2022-03-27,2.71,1,105,38,E.BI-01099
3548351,"Apartamento Casco Viejo.""7 CALLES """,16781355,Alberto,Vizcaya,Bilbao,43.2573,-2.9245,Entire home/apt,96,4,86,2018-05-27,0.92,6,361,0,
3610964,Precioso apartamento en Getxo,18195014,Leire,Vizcaya,Getxo,43.32633,-3.00799,Entire home/apt,100,3,22,2022-03-27,0.24,2,218,11,
3633876,Coral | The Rentals Collection,15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31912,-2.0071,Entire home/apt,324,3,22,2021-10-30,0.24,76,229,3,ESS 00 506
3634710,Buhardilla acogedora con terraza (ESS01071 ),18326048,Sonia,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31021,-1.96686,Entire home/apt,63,1,194,2018-04-01,2.10,1,0,0,
3640143,Nice apartment in Bilbao,15915408,Tonatiuh Y Cecilia,Vizcaya,Bilbao,43.25599,-2.92024,Entire home/apt,80,3,317,2022-03-26,3.49,1,252,28,
3640622,Habitación luminosa en piso moderno,12947683,Armando,Vizcaya,Barakaldo,43.30038,-2.98524,Private room,55,1,40,2019-10-20,0.43,1,88,0,
3651959,Lovely appartment in Getxo,18195014,Leire,Vizcaya,Getxo,43.32793,-3.00816,Entire home/apt,100,3,15,2020-08-30,0.16,2,317,0,
3709617,"Vivienda frente al mar con WIFI, jardín y parking.",18924755,Lorea,GuipÃºzcoa,Zarautz,43.2878,-2.16302,Entire home/apt,279,2,19,2021-06-30,0.24,1,276,1,ESS00657
3765625,"Room with futon in Casco Viejo, Bilbao",87919218,Laura,Vizcaya,Bilbao,43.25531,-2.92213,Private room,35,1,770,2022-03-27,8.26,2,341,96,L-BI-58
3780999,Renovated apt 80m from beach (1300€ /m long-term),405128,Marcos,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31444,-1.98637,Entire home/apt,154,30,47,2019-06-10,0.51,1,228,0,
3788575,LASAILEKU UN SITIO CON ENCANTO-suit,19277210,Iñaki,Vizcaya,Sondika,43.28251,-2.91744,Private room,98,2,53,2019-09-23,0.57,8,342,0,
3788831,LASAILEKU-Habitacion- relajante-2,19277210,Iñaki,Vizcaya,Sondika,43.28251,-2.91744,Private room,80,2,56,2019-08-15,0.62,8,357,0,
3794146,LASAILEKU-Habitacion  confortable-3,19277210,Iñaki,Vizcaya,Sondika,43.28251,-2.91744,Private room,80,2,36,2019-06-02,0.39,8,355,0,
3794294,LASAILEKU- Atico -Habitacion-4-,19277210,Iñaki,Vizcaya,Sondika,43.28251,-2.91744,Private room,88,2,78,2021-08-06,0.88,8,354,1,
3794426,Habitacion-5- a pie de jardin,19277210,Iñaki,Vizcaya,Sondika,43.28251,-2.91744,Private room,90,2,52,2019-08-29,0.61,8,358,0,
3794588,LOFTa pie de jardin,19277210,Iñaki,Vizcaya,Sondika,43.28251,-2.91744,Private room,95,2,26,2021-08-08,0.37,8,356,1,
3819164,Lovely apart WIFI and garage,12336523,Josune,Vizcaya,Bilbao,43.25182,-2.93239,Entire home/apt,103,1,539,2022-03-14,5.80,1,58,43,EBI387
3854203,Apartment in downtown. Free parking very close,11689133,Jorge,Ãlava,Vitoria-Gasteiz,42.84292,-2.66825,Entire home/apt,72,2,135,2022-02-02,1.45,2,151,12,EV-0003
3854337,"Bella Vista | La Concha, WiFi",15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31755,-1.98521,Entire home/apt,534,3,58,2022-03-13,0.68,76,139,9,ESS 00 791
3881844,Habitacion sencilla. Single bedroom,20069243,Aitor,Vizcaya,Bilbao,43.2535,-2.93289,Private room,26,1,262,2022-03-13,2.83,1,361,14,LBI-33
3902113,"Urdaibai, in the heart of Biosphere Reserve.",8377470,Angeles,Vizcaya,Busturia,43.3852,-2.69081,Entire home/apt,100,7,11,2021-08-15,0.14,1,364,2,EBI 00543
3928399,Apartamentos rurales cerca de Bilbao,20351656,Jorge,Vizcaya,Atxondo,43.11015,-2.59849,Entire home/apt,233,2,14,2021-06-29,0.18,1,343,2,
3982897,Mikeletes Beach House.  AC. FREE PARKING & WIFI,6075819,Cristina,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31442,-1.99928,Entire home/apt,275,2,104,2021-12-07,1.30,1,283,19,
3985850,"Bienvenid@s a casa!:)LSS00017 
#Donostia",20659319,Lu,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30869,-1.98076,Private room,46,1,231,2022-03-06,2.51,3,0,12,
4013038,Habitación  centro Bilbao L-BI-40 (cama 120),20806584,Maria,Vizcaya,Bilbao,43.25817,-2.92242,Private room,50,2,24,2022-02-19,0.29,2,262,3,
4049225,Double room with bathroom & parking,14547732,Iñigo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30424,-1.98142,Private room,72,2,37,2021-12-06,0.40,2,0,7,ESS-01233
4066507,casa rural pikatzaenea de alquiler integro,21089653,Pikatzaenea,Vizcaya,Sopuerta,43.24182,-3.17684,Entire home/apt,475,2,3,2019-10-27,0.06,1,281,0,TBI-00007
4083654,Habitación doble comoda muy bien conectada,21180566,Mª Carmen,GuipÃºzcoa,Ormaiztegi,43.04268,-2.25915,Private room,47,1,41,2022-03-23,0.49,4,15,2,
4084071,Habitación individual muy bien ubicada.,21180566,Mª Carmen,GuipÃºzcoa,Ormaiztegi,43.04155,-2.2596,Private room,32,1,28,2021-11-01,0.33,4,43,6,
4101647,Amplio apartamento con parquin,14547732,Iñigo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30388,-1.98317,Entire home/apt,146,5,27,2019-09-20,0.33,2,79,0,ESS-01233
4111844,Villa Rioja Alavesa Juncalvera-Alquiler Semanal,21333957,Ana Maria,Ãlava,Lanciego,42.52029,-2.51055,Entire home/apt,500,5,2,2020-07-05,0.02,2,133,0,VERA EVI 00081
4112032,Villa Rioja Alavesa Juncalvera etxea,21333957,Ana Maria,Ãlava,Lanciego,42.52062,-2.51075,Entire home/apt,491,2,30,2021-12-26,0.34,2,304,3,EVI 00081
4114845,Room 10-15 min. walk to the beach and center,20922061,Ana,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31135,-1.98872,Private room,46,2,184,2021-10-12,2.28,2,294,17,LSS00026
4138338,villa a 15 km de San Sebastián,21470205,Pedro,GuipÃºzcoa,Oiartzun,43.30625,-1.84848,Entire home/apt,193,2,63,2022-03-10,0.82,1,237,15,ESS00880
4144262,Eclectic Apartment in Historical Architecture Building,20267369,Nora,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31796,-1.97918,Entire home/apt,59,2,419,2022-03-27,4.58,3,191,32,ESS01975
4147300,ENPARANTZAN(magnífico piso en el centro) SS0080,9159130,Miren Josune,GuipÃºzcoa,Zarautz,43.28568,-2.17752,Entire home/apt,304,7,9,2019-08-17,0.11,1,160,0,SS00080
4151212,Precioso piso en centro de Vitoria,1716368,Martín,Ãlava,Vitoria-Gasteiz,42.84534,-2.67214,Entire home/apt,132,2,100,2021-08-29,1.13,1,227,8,
4163877,Cozy Centric Studio Bilbao,21502697,Rez,Vizcaya,Bilbao,43.26584,-2.92519,Entire home/apt,65,3,179,2022-03-21,1.97,1,300,4,234566
4181131,Design on the First Line.,10650761,Donos Rent,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31478,-1.98885,Entire home/apt,600,2,56,2019-09-08,0.63,1,257,0,ESS02626
4195620,Gorosarri Casa Rural -Estudio 1/3 pax,21766395,Alex,GuipÃºzcoa,Eskoriatza,42.99492,-2.56313,Hotel room,96,1,10,2018-11-07,0.12,6,301,0,XSS00107
4232502,Awesome Homestead in wild nature of Basque Country,20562400,Ander,Vizcaya,AbadiÃ±o,43.13437,-2.62497,Entire home/apt,232,5,10,2022-01-02,0.18,1,357,4,EBI01482
4260393,Iglesia siglo XV,22111776,Paz,Ãlava,Arrazua-Ubarrundia,42.92216,-2.57807,Entire home/apt,160,2,105,2022-02-27,1.15,1,303,20,EVI0009
4294498,Habitacion  cama 150 Casco Antiguo,20806584,Maria,Vizcaya,Bilbao,43.25947,-2.92218,Private room,60,2,13,2019-09-06,0.23,2,120,0,
4299938,Zumaia. Old town. 5 min walk from the beach,5663735,Juan Luis,GuipÃºzcoa,Zumaia,43.29768,-2.25736,Private room,35,2,211,2022-01-01,2.35,1,344,28,LSS00030
4315682,Standing Villa in HONDARRIBIA.,17004047,Otaegui,GuipÃºzcoa,Hondarribia,43.35006,-1.81507,Entire home/apt,193,2,73,2021-11-21,0.86,1,156,9,
4319670,Tu hogar en el paraíso de Urdaibai.,8869519,Carmen,Vizcaya,Busturia,43.39212,-2.69661,Entire home/apt,100,7,16,2021-08-08,0.23,2,220,2,E-BI-284
4320547,Apartamento céntrico en Vitoria,22431447,Antonio,Ãlava,Vitoria-Gasteiz,42.84792,-2.66685,Entire home/apt,78,2,51,2021-12-06,0.57,1,74,8,
4322000,♥️Apartamento Vintage junto al casco viejo!Parking,17190256,Ianire & Alvaro,Vizcaya,Bilbao,43.2651,-2.92295,Entire home/apt,109,2,413,2022-03-26,4.55,1,89,34,Numero turístico: EBI0044
4330756,Seascape: Dreamsite spectacular ocean view!L-BI-70,22195144,Ingeborg,Vizcaya,Lemoiz,43.40748,-2.9172,Private room,125,3,71,2021-08-31,0.87,3,356,7,L-BI-70
4339077,Casco Viejo Vitoria-Gasteiz,22526962,Maria Cristina,Ãlava,Vitoria-Gasteiz,42.8513,-2.67451,Private room,25,1,206,2021-11-29,2.28,2,288,2,
4380557,Schubert | The Rentals Collection,15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32302,-1.98287,Entire home/apt,53,3,90,2021-11-02,1.09,76,0,9,ESS 00 827
4384400,Apartment 100 metres from the beach,13522693,Aterian,GuipÃºzcoa,Zarautz,43.28653,-2.17035,Entire home/apt,189,2,49,2021-12-23,0.55,9,198,3,ESS00152
4453518,Gorgeous villa close to the beach  ESS-00225,9696057,Macarena,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31579,-1.98852,Entire home/apt,240,2,85,2022-01-02,1.05,1,245,14,
4542988,Schöne FeWo mit tollem Ausblick,16164295,Eva,GuipÃºzcoa,Irun,43.33715,-1.77715,Entire home/apt,95,2,50,2019-01-02,0.61,3,0,0,ESS01088
4556672,Le plus bel appartement de la Baie,23621518,Oyana,GuipÃºzcoa,Zarautz,43.28692,-2.1698,Entire home/apt,343,5,20,2020-10-25,0.35,1,248,0,
4595860,"Villa, wifi, parking, 15 min beach!",3905259,Elena,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32491,-1.95898,Entire home/apt,90,3,102,2021-12-30,1.15,1,141,7,L.SS.00061
4622445,Loft cerca de la Playa,23940820,Olga,Vizcaya,Sopelana,43.383,-2.9781,Entire home/apt,62,2,190,2022-03-20,2.84,1,302,23,
4665862,"Apartamentos Guikuri ""Oktogono""",19964669,Goikuri Baserrria,Ãlava,Zigoitia,42.97509,-2.74017,Entire home/apt,130,2,34,2022-02-04,0.40,2,54,7,
4689777,Apartm. in the center with terrace,23438440,Xabier,Vizcaya,Bilbao,43.25848,-2.931,Entire home/apt,69,1,481,2022-03-02,5.40,1,34,53,L-BI-0020
4706285,Room 10-15 min. walk to the beach and center,20922061,Ana,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31003,-1.9889,Private room,46,2,138,2022-02-28,1.71,2,319,12,
4718386,House near the Beach + garden +parking,16059122,Alicia,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31282,-2.00181,Entire home/apt,300,4,39,2021-10-01,0.90,2,45,8,
4727567,Prim | Local Rentss,12954077,Local Rentss,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31521,-1.98024,Entire home/apt,214,2,204,2022-03-13,2.35,5,121,8,ESS02118
4775085,Casa histórica en Labastida,24627614,Aitor,Ãlava,Labastida,42.59114,-2.79473,Entire home/apt,160,1,14,2021-10-12,0.17,3,355,1,TV0005
4805328,Descubre Vitoria,24754491,Rosa,Ãlava,Vitoria-Gasteiz,42.85029,-2.66066,Private room,20,1,235,2022-02-01,2.85,2,329,41,
4817945,Zabaleta by SanSebastianForYou,3952766,Jon,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32354,-1.97457,Entire home/apt,90,2,54,2022-01-01,0.61,23,3,8,
4889380,Apartamento de dos dormitorios,25156168,Elena,Ãlava,Vitoria-Gasteiz,42.8331,-2.69528,Private room,212,4,2,2019-08-26,0.03,1,359,0,
4924327,Suite Room in a spacious Basque Villa,8703392,Jorge,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31479,-2.00242,Private room,110,2,87,2021-09-26,1.06,5,172,8,
5025702,Apartamento 2/4 -Gorosarri Landetxea,21766395,Alex,GuipÃºzcoa,Eskoriatza,42.99464,-2.56298,Hotel room,134,1,2,2018-08-06,0.04,6,322,0,XSS00107
5049223,Apartamento cerca de Bilbao L-Bi-57,11072859,Matxalen,Vizcaya,Gatika,43.35831,-2.88118,Entire home/apt,61,2,107,2022-02-28,1.30,1,285,19,L-BI-57
5080499,"Apartamento Akuiola, 3 habitaciones",11157190,M. Angeles,Vizcaya,Gizaburuaga,43.33253,-2.53135,Entire home/apt,144,2,5,2021-08-10,0.07,2,155,1,
5082625,Apartament 4 prs a 3 km the cost,26251823,Koro,GuipÃºzcoa,Aizarnazabal,43.25538,-2.23773,Entire home/apt,135,2,8,2018-08-30,0.12,2,59,0,XSS00128
5129201,Atico duplex sobre la playa.  Nº Registro ESS01695,26515667,Iker,GuipÃºzcoa,Getaria,43.30242,-2.20765,Entire home/apt,156,2,132,2022-03-27,1.55,1,13,18,ESS-01695
5134452,Habitaciones privadas con baño,26543449,Maite,GuipÃºzcoa,Ataun,42.998,-2.19094,Private room,40,2,7,2021-12-08,0.08,1,365,1,KSS00066
5239987,Charming apartment. Sea view. Perfect for a couple,7781608,Charo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31953,-1.98464,Entire home/apt,145,3,120,2022-01-24,1.79,1,188,16,ESS00508
5244905,Habitacion  con impresionante vista¡¡¡,10718635,Judith,Vizcaya,Bilbao,43.25509,-2.92421,Private room,54,2,330,2022-03-28,3.86,2,265,35,
5265754,Old town Luxury factory style .,22467824,Monse,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32454,-1.98411,Entire home/apt,126,2,338,2022-03-01,3.96,2,104,9,ESS00162
5274012,Old Town fantastic Nordic apartment,22467824,Monse,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32435,-1.98298,Entire home/apt,156,2,233,2022-01-02,2.75,2,199,5,ESS00162
5305118,Amplio piso con garaje a 1' andando de BilbaoArena,22917189,Ana,Vizcaya,Bilbao,43.25283,-2.92914,Entire home/apt,130,2,35,2021-08-30,0.41,1,8,4,
5310971,PRECIOSA CASA RURAL EN ALKIZA,24875297,Ruth,GuipÃºzcoa,Alkiza,43.17367,-2.10922,Entire home/apt,140,5,1,2019-08-26,0.03,1,89,0,
5403132,Piso buhardilla en el centro de Orio.WIFI,28007349,Garbi,GuipÃºzcoa,Orio,43.27687,-2.12786,Entire home/apt,100,4,6,2021-09-01,0.68,1,303,6,
5474052,BOUTIQUE APARTMENT IPARRAGUIRRE,13725999,Masa,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32294,-1.97579,Entire home/apt,156,2,271,2022-03-06,3.15,5,145,22,ESS00117 REGISTRO DE GOBIERNO VASCO
5484212,CENTRO,6598471,People Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31452,-1.98218,Entire home/apt,196,3,38,2022-03-27,0.46,18,352,5,ESS01593
5528159,Ulia B  | Local Rentss,12954077,Local Rentss,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32257,-1.96,Entire home/apt,214,2,161,2021-08-03,1.89,5,165,1,ESS00458
5532656,Ulia C | Local Rentss,12954077,Local Rentss,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32257,-1.96,Entire home/apt,214,2,187,2021-11-01,2.22,5,155,4,ESS00458
5631724,Double Bedroom in a spacious Basque Villa,8703392,Jorge,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31432,-2.00247,Private room,100,2,62,2021-07-26,0.77,5,168,2,
5631771,Single Room in a spacious Basque Villa,8703392,Jorge,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3158,-2.0034,Private room,55,2,66,2021-08-29,0.80,5,182,5,
5648493,Piso en el corazón de San Sebastián by Santiago,29271895,Santiago,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32161,-1.98486,Entire home/apt,144,1,953,2022-03-25,11.18,4,140,107,ESS 00262
5663280,Casa en Rioja Alavesa.vivaa el vino   EVI00132,28971041,Fernando,Ãlava,OyÃ³n,42.5692,-2.41416,Entire home/apt,250,1,101,2022-03-27,1.25,1,308,9,EVI00132
5675864,Beautiful basque house.,13522693,Aterian,GuipÃºzcoa,Getaria,43.2891,-2.19179,Entire home/apt,472,3,32,2022-03-28,0.39,9,209,3,XSS000136
